bodyPart,kor_bodyPart,equipment,kor_equipment,gifUrl,id,name,kor_name,target,kor_target
lower legs,다리 하부,dumbbell,덤벨,http://d205bpvrqc9yn1.cloudfront.net/0727.gif,727,single leg calf raise (on a dumbbell),싱글 레그 칼프 라이즈 (온 에이 덤벨),calves,종아리
upper legs,다리 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0730.gif,730,single leg platform slide,싱글 레그 플랫폼 슬라이드,hamstrings,햄스트링
upper legs,다리 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/1759.gif,1759,single leg squat (pistol) male,싱글 레그 스쾃 (피스톨) 메일,glutes,둔근
upper legs,다리 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/1489.gif,1489,sissy squat,시시 스쾃,quads,대퇴사두근
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0735.gif,735,sit-up v. 2,시트 업 브이. 2,abs,복근
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3679.gif,3679,sit-up with arms on chest,시트 업 위드 암스 온 체스트,abs,복근
cardio,유산소,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3361.gif,3361,skater hops,스케이터 홉스,cardiovascular system,심혈관계
upper arms,팔 상부,skierg machine,스키에르그 머신,http://d205bpvrqc9yn1.cloudfront.net/2142.gif,2142,ski ergometer,스키 에르고미터,triceps,삼두근
cardio,유산소,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3671.gif,3671,ski step,스키 스텝,cardiovascular system,심혈관계
back,등,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3304.gif,3304,skin the cat,스킨 더 캣,upper back,등 상부
upper legs,다리 상부,sled machine,슬레드 머신,http://d205bpvrqc9yn1.cloudfront.net/1425.gif,1425,sled 45 degrees one leg press,슬레드 45 디그리스 원 레그 프레스,glutes,둔근
lower legs,다리 하부,sled machine,슬레드 머신,http://d205bpvrqc9yn1.cloudfront.net/0738.gif,738,sled 45в° calf press,슬레드 45в° 칼프 프레스,calves,종아리
upper legs,다리 상부,sled machine,슬레드 머신,http://d205bpvrqc9yn1.cloudfront.net/0739.gif,739,sled 45в° leg press,슬레드 45в° 레그 프레스,glutes,둔근
upper legs,다리 상부,sled machine,슬레드 머신,http://d205bpvrqc9yn1.cloudfront.net/1464.gif,1464,sled 45в° leg press (back pov),슬레드 45в° 레그 프레스 (백 포브이),glutes,둔근
upper legs,다리 상부,sled machine,슬레드 머신,http://d205bpvrqc9yn1.cloudfront.net/1463.gif,1463,sled 45в° leg press (side pov),슬레드 45в° 레그 프레스 (사이드 포브이),glutes,둔근
upper legs,다리 상부,sled machine,슬레드 머신,http://d205bpvrqc9yn1.cloudfront.net/0740.gif,740,sled 45в° leg wide press,슬레드 45в° 레그 와이드 프레스,glutes,둔근
lower legs,다리 하부,sled machine,슬레드 머신,http://d205bpvrqc9yn1.cloudfront.net/1391.gif,1391,sled calf press on leg press,슬레드 칼프 프레스 온 레그 프레스,calves,종아리
upper legs,다리 상부,sled machine,슬레드 머신,http://d205bpvrqc9yn1.cloudfront.net/0741.gif,741,sled closer hack squat,슬레드 클로저 해크 스쾃,glutes,둔근
lower legs,다리 하부,sled machine,슬레드 머신,http://d205bpvrqc9yn1.cloudfront.net/0742.gif,742,sled forward angled calf raise,슬레드 포워드 앵글 칼프 라이즈,calves,종아리
upper legs,다리 상부,sled machine,슬레드 머신,http://d205bpvrqc9yn1.cloudfront.net/0743.gif,743,sled hack squat,슬레드 해크 스쾃,glutes,둔근
lower legs,다리 하부,sled machine,슬레드 머신,http://d205bpvrqc9yn1.cloudfront.net/2334.gif,2334,sled lying calf press,슬레드 라잉 칼프 프레스,calves,종아리
upper legs,다리 상부,sled machine,슬레드 머신,http://d205bpvrqc9yn1.cloudfront.net/0744.gif,744,sled lying squat,슬레드 라잉 스쾃,glutes,둔근
lower legs,다리 하부,sled machine,슬레드 머신,http://d205bpvrqc9yn1.cloudfront.net/1392.gif,1392,sled one leg calf press on leg press,슬레드 원 레그 칼프 프레스 온 레그 프레스,calves,종아리
waist,허리,hammer,망치,http://d205bpvrqc9yn1.cloudfront.net/1496.gif,1496,sledge hammer,슬레지 해머,abs,복근
back,등,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0746.gif,746,smith back shrug,스미스 백 슈러그,traps,승모근
shoulders,어깨,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0747.gif,747,smith behind neck press,스미스 비하인드 넥 프레스,delts,삼각근
chest,가슴,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0748.gif,748,smith bench press,스미스 벤치 프레스,pectorals,가슴
upper legs,다리 상부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0749.gif,749,smith bent knee good morning,스미스 벤트 니키 굿 모닝,glutes,둔근
back,등,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/1359.gif,1359,smith bent over row,스미스 벤트 오버 로,upper back,등 상부
upper legs,다리 상부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0750.gif,750,smith chair squat,스미스 체어 스쾃,quads,대퇴사두근
upper arms,팔 상부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0751.gif,751,smith close-grip bench press,스미스 클로스 그립 벤치 프레스,triceps,삼두근
upper legs,다리 상부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0752.gif,752,smith deadlift,스미스 데드리프트,glutes,둔근
chest,가슴,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0753.gif,753,smith decline bench press,스미스 데클린 벤치 프레스,pectorals,가슴
chest,가슴,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0754.gif,754,smith decline reverse-grip press,스미스 데클린 리버스 그립 프레스,pectorals,가슴
upper legs,다리 상부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/1433.gif,1433,smith front squat (clean grip),스미스 프런트 스쾃 (클린 그립),glutes,둔근
upper legs,다리 상부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/3281.gif,3281,smith full squat,스미스 풀 스쾃,glutes,둔근
upper legs,다리 상부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0755.gif,755,smith hack squat,스미스 해크 스쾃,glutes,둔근
waist,허리,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0756.gif,756,smith hip raise,스미스 히프 라이즈,abs,복근
chest,가슴,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0757.gif,757,smith incline bench press,스미스 인클라인 벤치 프레스,pectorals,가슴
chest,가슴,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0758.gif,758,smith incline reverse-grip press,스미스 인클라인 리버스 그립 프레스,pectorals,가슴
chest,가슴,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0759.gif,759,smith incline shoulder raises,스미스 인클라인 숄더 라이즈,serratus anterior,앞톱니근
upper legs,다리 상부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0760.gif,760,smith leg press,스미스 레그 프레스,glutes,둔근
upper legs,다리 상부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/1434.gif,1434,smith low bar squat,스미스 로 바 스쾃,glutes,둔근
upper arms,팔 상부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/1683.gif,1683,smith machine bicep curl,스미스 머신 비셉 컬,biceps,이두근
upper arms,팔 상부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/1625.gif,1625,smith machine decline close grip bench press,스미스 머신 데클린 클로스 그립 벤치 프레스,triceps,삼두근
upper arms,팔 상부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/1752.gif,1752,smith machine incline tricep extension,스미스 머신 인클라인 트라이셉 익스텐션,triceps,삼두근
chest,가슴,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/1626.gif,1626,smith machine reverse decline close grip bench press,스미스 머신 리버스 데클린 클로스 그립 벤치 프레스,pectorals,가슴
back,등,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0761.gif,761,smith narrow row,스미스 내로 로,upper back,등 상부
back,등,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/1360.gif,1360,smith one arm row,스미스 원 암 로,upper back,등 상부
lower legs,다리 하부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/1393.gif,1393,smith one leg floor calf raise,스미스 원 레그 플로어 칼프 라이즈,calves,종아리
shoulders,어깨,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0762.gif,762,smith rear delt row,스미스 리어 델트 로,delts,삼각근
lower legs,다리 하부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0763.gif,763,smith reverse calf raises,스미스 리버스 칼프 라이즈,calves,종아리
lower legs,다리 하부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/1394.gif,1394,smith reverse calf raises,스미스 리버스 칼프 라이즈,calves,종아리
back,등,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/1361.gif,1361,smith reverse grip bent over row,스미스 리버스 그립 벤트 오버 로,upper back,등 상부
chest,가슴,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0764.gif,764,smith reverse-grip press,스미스 리버스 그립 프레스,pectorals,가슴
lower legs,다리 하부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/1395.gif,1395,smith seated one leg calf raise,스미스 시트 원 레그 칼프 라이즈,calves,종아리
shoulders,어깨,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0765.gif,765,smith seated shoulder press,스미스 시트 숄더 프레스,delts,삼각근
lower arms,팔 하부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/1426.gif,1426,smith seated wrist curl,스미스 시트 리스트 컬,forearms,팔뚝
shoulders,어깨,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0766.gif,766,smith shoulder press,스미스 숄더 프레스,delts,삼각근
back,등,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0767.gif,767,smith shrug,스미스 슈러그,traps,승모근
upper legs,다리 상부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0768.gif,768,smith single leg split squat,스미스 싱글 레그 스플릿 스쾃,quads,대퇴사두근
upper legs,다리 상부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0769.gif,769,smith sprint lunge,스미스 스프린트 런지,glutes,둔근
upper legs,다리 상부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0770.gif,770,smith squat,스미스 스쾃,glutes,둔근
lower arms,팔 하부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0771.gif,771,smith standing back wrist curl,스미스 스탠딩 백 리스트 컬,forearms,팔뚝
shoulders,어깨,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0772.gif,772,smith standing behind head military press,스미스 스탠딩 비하인드 헤드 밀리터리 프레스,delts,삼각근
lower legs,다리 하부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0773.gif,773,smith standing leg calf raise,스미스 스탠딩 레그 칼프 라이즈,calves,종아리
shoulders,어깨,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0774.gif,774,smith standing military press,스미스 스탠딩 밀리터리 프레스,delts,삼각근
upper legs,다리 상부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/3142.gif,3142,smith sumo squat,스미스 수모 스쾃,glutes,둔근
lower legs,다리 하부,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/1396.gif,1396,smith toe raise,스미스 토 라이즈,calves,종아리
shoulders,어깨,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/0775.gif,775,smith upright row,스미스 업라이트 로,delts,삼각근
chest,가슴,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/1308.gif,1308,smith wide grip bench press,스미스 와이드 그립 벤치 프레스,pectorals,가슴
chest,가슴,smith machine,스미스 머신,http://d205bpvrqc9yn1.cloudfront.net/1309.gif,1309,smith wide grip decline bench press,스미스 와이드 그립 데클린 벤치 프레스,pectorals,가슴
upper legs,다리 상부,barbell,바벨,http://d205bpvrqc9yn1.cloudfront.net/0776.gif,776,snatch pull,스내치 풀,quads,대퇴사두근
waist,허리,dumbbell,덤벨,http://d205bpvrqc9yn1.cloudfront.net/0777.gif,777,spell caster,스펠 캐스터,abs,복근
back,등,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/1362.gif,1362,sphinx,스핑크스,spine,척추
upper legs,다리 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0778.gif,778,spider crawl push up,스파이더 크롤 푸시 업,glutes,둔근
back,등,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/1363.gif,1363,spine stretch,스파인 스트레치,spine,척추
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/2329.gif,2329,spine twist,스파인 트위스트,abs,복근
upper legs,다리 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/2368.gif,2368,split squats,스플릿 스쿼츠,quads,대퇴사두근
upper legs,다리 상부,barbell,바벨,http://d205bpvrqc9yn1.cloudfront.net/0786.gif,786,squat jerk,스쾃 제크,quads,대퇴사두근
upper legs,다리 상부,bosu ball,보수 볼,http://d205bpvrqc9yn1.cloudfront.net/1705.gif,1705,squat on bosu ball,스쾃 온 보수 볼,quads,대퇴사두근
upper legs,다리 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/1685.gif,1685,squat to overhead reach,스쾃 투 오버헤드 리치,quads,대퇴사두근
upper legs,다리 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/1686.gif,1686,squat to overhead reach with twist,스쾃 투 오버헤드 리치 위드 트위스트,quads,대퇴사두근
waist,허리,stability ball,짐 볼,http://d205bpvrqc9yn1.cloudfront.net/2297.gif,2297,stability ball crunch (full range hands behind head),스타빌리티 볼 크런치 (풀 레인지 핸즈 비하인드 헤드),abs,복근
upper arms,팔 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3291.gif,3291,stalder press,스탤더 프레스,triceps,삼두근
back,등,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3669.gif,3669,standing archer,스탠딩 아처,upper back,등 상부
shoulders,어깨,barbell,바벨,http://d205bpvrqc9yn1.cloudfront.net/0788.gif,788,standing behind neck press,스탠딩 비하인드 넥 프레스,delts,삼각근
lower legs,다리 하부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/1490.gif,1490,standing calf raise (on a staircase),스탠딩 칼프 라이즈 (온 에이 스테어케이스),calves,종아리
lower legs,다리 하부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/1397.gif,1397,standing calves,스탠딩 캘버스,calves,종아리
lower legs,다리 하부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/1398.gif,1398,standing calves calf stretch,스탠딩 캘버스 칼프 스트레치,calves,종아리
upper legs,다리 상부,rope,로프,http://d205bpvrqc9yn1.cloudfront.net/1599.gif,1599,standing hamstring and calf stretch with strap,스탠딩 햄스트링 앤드 칼프 스트레치 위드 스트랩,hamstrings,햄스트링
back,등,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0794.gif,794,standing lateral stretch,스탠딩 라테랄 스트레치,lats,광배
back,등,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/1364.gif,1364,standing pelvic tilt,스탠딩 펠빅 틸트,spine,척추
upper legs,다리 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0795.gif,795,standing single leg curl,스탠딩 싱글 레그 컬,hamstrings,햄스트링
waist,허리,wheel roller,휠 롤러,http://d205bpvrqc9yn1.cloudfront.net/0796.gif,796,standing wheel rollerout,스탠딩 휠 롤러루트,abs,복근
cardio,유산소,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3223.gif,3223,star jump (male),스타 점프 (메일),cardiovascular system,심혈관계
cardio,유산소,stationary bike,실내 자전거,http://d205bpvrqc9yn1.cloudfront.net/2138.gif,2138,stationary bike run v. 3,스타티오나리 바이크 런 브이. 3,cardiovascular system,심혈관계
cardio,유산소,leverage machine,레버리지 머신,http://d205bpvrqc9yn1.cloudfront.net/0798.gif,798,stationary bike walk,스타티오나리 바이크 워크,cardiovascular system,심혈관계
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3314.gif,3314,straddle maltese,스트래들 몰티즈,abs,복근
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3298.gif,3298,straddle planche,스트래들 플랜시,abs,복근
